A,:85
B,:459
C,:321
D,:2005
E,:633
F,:291
J,:66
L,:128
K,:128
M,:128
N,:11
I,:4
E,F,J,M,N,:3
E,F,L,M,N,:3
E,F,K,L,M,:4
E,F,K,L,N,:3
E,F,K,M,N,:3
E,J,L,M,N,:3
E,J,K,L,M,:4
E,J,K,L,N,:3
E,J,K,M,N,:3
E,K,L,M,N,:3
F,J,L,M,N,:3
F,J,K,L,M,:4
F,J,K,L,N,:3
F,J,K,M,N,:3
F,K,L,M,N,:3
J,K,L,M,N,:3
A,B,C,D,I,:2
A,B,C,E,I,:2
A,B,C,F,I,:2
A,B,D,E,I,:2
A,B,D,F,I,:2
A,B,E,F,I,:2
A,C,D,E,I,:2
A,C,D,F,I,:2
A,C,E,F,I,:2
A,D,E,F,I,:2
B,C,D,E,I,:2
B,C,D,F,I,:2
B,C,E,F,I,:2
B,D,E,F,I,:2
C,D,E,F,I,:2
A,B,C,I,J,:2
A,B,C,I,L,:2
A,B,C,I,K,:2
A,B,C,I,M,:2
A,B,C,I,N,:2
A,B,D,I,J,:2
A,B,D,I,L,:2
A,B,D,I,K,:2
A,B,D,I,M,:2
A,B,D,I,N,:2
A,B,E,I,J,:2
A,B,E,I,L,:2
A,B,E,I,K,:2
A,B,E,I,M,:2
A,B,E,I,N,:2
A,B,F,I,J,:2
A,B,F,I,L,:2
A,B,F,I,K,:2
A,B,F,I,M,:2
A,B,F,I,N,:2
A,C,D,I,J,:2
A,C,D,I,L,:2
A,C,D,I,K,:2
A,C,D,I,M,:2
A,C,D,I,N,:2
A,C,E,I,J,:2
A,C,E,I,L,:2
A,C,E,I,K,:2
A,C,E,I,M,:2
A,C,E,I,N,:2
A,C,F,I,J,:2
A,C,F,I,L,:2
A,C,F,I,K,:2
A,C,F,I,M,:2
A,C,F,I,N,:2
A,D,E,I,J,:2
A,D,E,I,L,:2
A,D,E,I,K,:2
A,D,E,I,M,:2
A,D,E,I,N,:2
A,D,F,I,J,:2
A,D,F,I,L,:2
A,D,F,I,K,:2
A,D,F,I,M,:2
A,D,F,I,N,:2
A,E,F,I,J,:2
A,E,F,I,L,:2
A,E,F,I,K,:2
A,E,F,I,M,:2
A,E,F,I,N,:2
B,C,D,I,J,:2
B,C,D,I,L,:2
B,C,D,I,K,:2
B,C,D,I,M,:2
B,C,D,I,N,:2
B,C,E,I,J,:2
B,C,E,I,L,:2
B,C,E,I,K,:2
B,C,E,I,M,:2
B,C,E,I,N,:2
B,C,F,I,J,:2
B,C,F,I,L,:2
B,C,F,I,K,:2
B,C,F,I,M,:2
B,C,F,I,N,:2
B,D,E,I,J,:2
B,D,E,I,L,:2
B,D,E,I,K,:2
B,D,E,I,M,:2
B,D,E,I,N,:2
B,D,F,I,J,:2
B,D,F,I,L,:2
B,D,F,I,K,:2
B,D,F,I,M,:2
B,D,F,I,N,:2
B,E,F,I,J,:2
B,E,F,I,L,:2
B,E,F,I,K,:2
B,E,F,I,M,:2
B,E,F,I,N,:2
C,D,E,I,J,:2
C,D,E,I,L,:2
C,D,E,I,K,:2
C,D,E,I,M,:2
C,D,E,I,N,:2
C,D,F,I,J,:2
C,D,F,I,L,:2
C,D,F,I,K,:2
C,D,F,I,M,:2
C,D,F,I,N,:2
C,E,F,I,J,:2
C,E,F,I,L,:2
C,E,F,I,K,:2
C,E,F,I,M,:2
C,E,F,I,N,:2
D,E,F,I,J,:2
D,E,F,I,L,:2
D,E,F,I,K,:2
D,E,F,I,M,:2
D,E,F,I,N,:2
A,B,I,J,L,:2
A,B,I,J,K,:2
A,B,I,J,M,:2
A,B,I,J,N,:2
A,B,I,L,M,:2
A,B,I,L,N,:2
A,B,I,K,L,:2
A,B,I,K,M,:2
A,B,I,K,N,:2
A,B,I,M,N,:2
A,C,I,J,L,:2
A,C,I,J,K,:2
A,C,I,J,M,:2
A,C,I,J,N,:2
A,C,I,L,M,:2
A,C,I,L,N,:2
A,C,I,K,L,:2
A,C,I,K,M,:2
A,C,I,K,N,:2
A,C,I,M,N,:2
A,D,I,J,L,:2
A,D,I,J,K,:2
A,D,I,J,M,:2
A,D,I,J,N,:2
A,D,I,L,M,:2
A,D,I,L,N,:2
A,D,I,K,L,:2
A,D,I,K,M,:2
A,D,I,K,N,:2
A,D,I,M,N,:2
A,E,I,J,L,:2
A,E,I,J,K,:2
A,E,I,J,M,:2
A,E,I,J,N,:2
A,E,I,L,M,:2
A,E,I,L,N,:2
A,E,I,K,L,:2
A,E,I,K,M,:2
A,E,I,K,N,:2
A,E,I,M,N,:2
A,F,I,J,L,:2
A,F,I,J,K,:2
A,F,I,J,M,:2
A,F,I,J,N,:2
A,F,I,L,M,:2
A,F,I,L,N,:2
A,F,I,K,L,:2
A,F,I,K,M,:2
A,F,I,K,N,:2
A,F,I,M,N,:2
B,C,I,J,L,:2
B,C,I,J,K,:2
B,C,I,J,M,:2
B,C,I,J,N,:2
B,C,I,L,M,:2
B,C,I,L,N,:2
B,C,I,K,L,:2
B,C,I,K,M,:2
B,C,I,K,N,:2
B,C,I,M,N,:2
B,D,I,J,L,:2
B,D,I,J,K,:2
B,D,I,J,M,:2
B,D,I,J,N,:2
B,D,I,L,M,:2
B,D,I,L,N,:2
B,D,I,K,L,:2
B,D,I,K,M,:2
B,D,I,K,N,:2
B,D,I,M,N,:2
B,E,I,J,L,:2
B,E,I,J,K,:2
B,E,I,J,M,:2
B,E,I,J,N,:2
B,E,I,L,M,:2
B,E,I,L,N,:2
B,E,I,K,L,:2
B,E,I,K,M,:2
B,E,I,K,N,:2
B,E,I,M,N,:2
B,F,I,J,L,:2
B,F,I,J,K,:2
B,F,I,J,M,:2
B,F,I,J,N,:2
B,F,I,L,M,:2
B,F,I,L,N,:2
B,F,I,K,L,:2
B,F,I,K,M,:2
B,F,I,K,N,:2
B,F,I,M,N,:2
C,D,I,J,L,:2
C,D,I,J,K,:2
C,D,I,J,M,:2
C,D,I,J,N,:2
C,D,I,L,M,:2
C,D,I,L,N,:2
C,D,I,K,L,:2
C,D,I,K,M,:2
C,D,I,K,N,:2
C,D,I,M,N,:2
C,E,I,J,L,:2
C,E,I,J,K,:2
C,E,I,J,M,:2
C,E,I,J,N,:2
C,E,I,L,M,:2
C,E,I,L,N,:2
C,E,I,K,L,:2
C,E,I,K,M,:2
C,E,I,K,N,:2
C,E,I,M,N,:2
C,F,I,J,L,:2
C,F,I,J,K,:2
C,F,I,J,M,:2
C,F,I,J,N,:2
C,F,I,L,M,:2
C,F,I,L,N,:2
C,F,I,K,L,:2
C,F,I,K,M,:2
C,F,I,K,N,:2
C,F,I,M,N,:2
D,E,I,J,L,:2
D,E,I,J,K,:2
D,E,I,J,M,:2
D,E,I,J,N,:2
D,E,I,L,M,:2
D,E,I,L,N,:2
D,E,I,K,L,:2
D,E,I,K,M,:2
D,E,I,K,N,:2
D,E,I,M,N,:2
D,F,I,J,L,:2
D,F,I,J,K,:2
D,F,I,J,M,:2
D,F,I,J,N,:2
D,F,I,L,M,:2
D,F,I,L,N,:2
D,F,I,K,L,:2
D,F,I,K,M,:2
D,F,I,K,N,:2
D,F,I,M,N,:2
E,F,I,J,L,:2
E,F,I,J,K,:2
E,F,I,J,M,:2
E,F,I,J,N,:2
E,F,I,L,M,:2
E,F,I,L,N,:2
E,F,I,K,L,:2
E,F,I,K,M,:2
E,F,I,K,N,:2
E,F,I,M,N,:2
A,I,J,L,M,:2
A,I,J,L,N,:2
A,I,J,K,L,:2
A,I,J,K,M,:2
A,I,J,K,N,:2
A,I,J,M,N,:2
A,I,L,M,N,:2
A,I,K,L,M,:2
A,I,K,L,N,:2
A,I,K,M,N,:2
B,I,J,L,M,:2
B,I,J,L,N,:2
B,I,J,K,L,:2
B,I,J,K,M,:2
B,I,J,K,N,:2
B,I,J,M,N,:2
B,I,L,M,N,:2
B,I,K,L,M,:2
B,I,K,L,N,:2
B,I,K,M,N,:2
C,I,J,L,M,:2
C,I,J,L,N,:2
C,I,J,K,L,:2
C,I,J,K,M,:2
C,I,J,K,N,:2
C,I,J,M,N,:2
C,I,L,M,N,:2
C,I,K,L,M,:2
C,I,K,L,N,:2
C,I,K,M,N,:2
D,I,J,L,M,:2
D,I,J,L,N,:2
D,I,J,K,L,:2
D,I,J,K,M,:2
D,I,J,K,N,:2
D,I,J,M,N,:2
D,I,L,M,N,:2
D,I,K,L,M,:2
D,I,K,L,N,:2
D,I,K,M,N,:2
E,I,J,L,M,:2
E,I,J,L,N,:2
E,I,J,K,L,:2
E,I,J,K,M,:2
E,I,J,K,N,:2
E,I,J,M,N,:2
E,I,L,M,N,:2
E,I,K,L,M,:2
E,I,K,L,N,:2
E,I,K,M,N,:2
F,I,J,L,M,:2
F,I,J,L,N,:2
F,I,J,K,L,:2
F,I,J,K,M,:2
F,I,J,K,N,:2
F,I,J,M,N,:2
F,I,L,M,N,:2
F,I,K,L,M,:2
F,I,K,L,N,:2
F,I,K,M,N,:2
I,J,L,M,N,:2
I,J,K,L,M,:2
I,J,K,L,N,:2
I,J,K,M,N,:2
I,K,L,M,N,:2
A,B,C,D,E,F,:4
A,B,C,D,E,J,:4
A,B,C,D,E,L,:4
A,B,C,D,E,K,:4
A,B,C,D,E,M,:4
A,B,C,D,E,N,:3
A,B,C,D,F,J,:4
A,B,C,D,F,L,:4
A,B,C,D,F,K,:4
A,B,C,D,F,M,:4
A,B,C,D,F,N,:3
A,B,C,D,J,L,:4
A,B,C,D,J,K,:4
A,B,C,D,J,M,:4
A,B,C,D,J,N,:3
A,B,C,D,L,M,:4
A,B,C,D,L,N,:3
A,B,C,D,K,L,:4
A,B,C,D,K,M,:4
A,B,C,D,K,N,:3
A,B,C,D,M,N,:3
A,B,C,E,F,J,:4
A,B,C,E,F,L,:4
A,B,C,E,F,K,:4
A,B,C,E,F,M,:4
A,B,C,E,F,N,:3
A,B,C,E,J,L,:4
A,B,C,E,J,K,:4
A,B,C,E,J,M,:4
A,B,C,E,J,N,:3
A,B,C,E,L,M,:4
A,B,C,E,L,N,:3
A,B,C,E,K,L,:4
A,B,C,E,K,M,:4
A,B,C,E,K,N,:3
A,B,C,E,M,N,:3
A,B,C,F,J,L,:4
A,B,C,F,J,K,:4
A,B,C,F,J,M,:4
A,B,C,F,J,N,:3
A,B,C,F,L,M,:4
A,B,C,F,L,N,:3
A,B,C,F,K,L,:4
A,B,C,F,K,M,:4
A,B,C,F,K,N,:3
A,B,C,F,M,N,:3
A,B,C,J,L,M,:4
A,B,C,J,L,N,:3
A,B,C,J,K,L,:4
A,B,C,J,K,M,:4
A,B,C,J,K,N,:3
A,B,C,J,M,N,:3
A,B,C,L,M,N,:3
A,B,C,K,L,M,:4
A,B,C,K,L,N,:3
A,B,C,K,M,N,:3
A,B,D,E,F,J,:4
A,B,D,E,F,L,:4
A,B,D,E,F,K,:4
A,B,D,E,F,M,:4
A,B,D,E,F,N,:3
A,B,D,E,J,L,:4
A,B,D,E,J,K,:4
A,B,D,E,J,M,:4
A,B,D,E,J,N,:3
A,B,D,E,L,M,:4
A,B,D,E,L,N,:3
A,B,D,E,K,L,:4
A,B,D,E,K,M,:4
A,B,D,E,K,N,:3
A,B,D,E,M,N,:3
A,B,D,F,J,L,:4
A,B,D,F,J,K,:4
A,B,D,F,J,M,:4
A,B,D,F,J,N,:3
A,B,D,F,L,M,:4
A,B,D,F,L,N,:3
A,B,D,F,K,L,:4
A,B,D,F,K,M,:4
A,B,D,F,K,N,:3
A,B,D,F,M,N,:3
A,B,D,J,L,M,:4
A,B,D,J,L,N,:3
A,B,D,J,K,L,:4
A,B,D,J,K,M,:4
A,B,D,J,K,N,:3
A,B,D,J,M,N,:3
A,B,D,L,M,N,:3
A,B,D,K,L,M,:4
A,B,D,K,L,N,:3
A,B,D,K,M,N,:3
A,B,E,F,J,L,:4
A,B,E,F,J,K,:4
A,B,E,F,J,M,:4
A,B,E,F,J,N,:3
A,B,E,F,L,M,:4
A,B,E,F,L,N,:3
A,B,E,F,K,L,:4
A,B,E,F,K,M,:4
A,B,E,F,K,N,:3
A,B,E,F,M,N,:3
A,B,E,J,L,M,:4
A,B,E,J,L,N,:3
A,B,E,J,K,L,:4
A,B,E,J,K,M,:4
A,B,E,J,K,N,:3
A,B,E,J,M,N,:3
A,B,E,L,M,N,:3
A,B,E,K,L,M,:4
A,B,E,K,L,N,:3
A,B,E,K,M,N,:3
A,B,F,J,L,M,:4
A,B,F,J,L,N,:3
A,B,F,J,K,L,:4
A,B,F,J,K,M,:4
A,B,F,J,K,N,:3
A,B,F,J,M,N,:3
A,B,F,L,M,N,:3
A,B,F,K,L,M,:4
A,B,F,K,L,N,:3
A,B,F,K,M,N,:3
A,B,J,L,M,N,:3
A,B,J,K,L,M,:4
A,B,J,K,L,N,:3
A,B,J,K,M,N,:3
A,B,K,L,M,N,:3
A,C,D,E,F,J,:4
A,C,D,E,F,L,:4
A,C,D,E,F,K,:4
A,C,D,E,F,M,:4
A,C,D,E,F,N,:3
A,C,D,E,J,L,:4
A,C,D,E,J,K,:4
A,C,D,E,J,M,:4
A,C,D,E,J,N,:3
A,C,D,E,L,M,:4
A,C,D,E,L,N,:3
A,C,D,E,K,L,:4
A,C,D,E,K,M,:4
A,C,D,E,K,N,:3
A,C,D,E,M,N,:3
A,C,D,F,J,L,:4
A,C,D,F,J,K,:4
A,C,D,F,J,M,:4
A,C,D,F,J,N,:3
A,C,D,F,L,M,:4
A,C,D,F,L,N,:3
A,C,D,F,K,L,:4
A,C,D,F,K,M,:4
A,C,D,F,K,N,:3
A,C,D,F,M,N,:3
A,C,D,J,L,M,:4
A,C,D,J,L,N,:3
A,C,D,J,K,L,:4
A,C,D,J,K,M,:4
A,C,D,J,K,N,:3
A,C,D,J,M,N,:3
A,C,D,L,M,N,:3
A,C,D,K,L,M,:4
A,C,D,K,L,N,:3
A,C,D,K,M,N,:3
A,C,E,F,J,L,:4
A,C,E,F,J,K,:4
A,C,E,F,J,M,:4
A,C,E,F,J,N,:3
A,C,E,F,L,M,:4
A,C,E,F,L,N,:3
A,C,E,F,K,L,:4
A,C,E,F,K,M,:4
A,C,E,F,K,N,:3
A,C,E,F,M,N,:3
A,C,E,J,L,M,:4
A,C,E,J,L,N,:3
A,C,E,J,K,L,:4
A,C,E,J,K,M,:4
A,C,E,J,K,N,:3
A,C,E,J,M,N,:3
A,C,E,L,M,N,:3
A,C,E,K,L,M,:4
A,C,E,K,L,N,:3
A,C,E,K,M,N,:3
A,C,F,J,L,M,:4
A,C,F,J,L,N,:3
A,C,F,J,K,L,:4
A,C,F,J,K,M,:4
A,C,F,J,K,N,:3
A,C,F,J,M,N,:3
A,C,F,L,M,N,:3
A,C,F,K,L,M,:4
A,C,F,K,L,N,:3
A,C,F,K,M,N,:3
A,C,J,L,M,N,:3
A,C,J,K,L,M,:4
A,C,J,K,L,N,:3
A,C,J,K,M,N,:3
A,C,K,L,M,N,:3
A,D,E,F,J,L,:4
A,D,E,F,J,K,:4
A,D,E,F,J,M,:4
A,D,E,F,J,N,:3
A,D,E,F,L,M,:4
A,D,E,F,L,N,:3
A,D,E,F,K,L,:4
A,D,E,F,K,M,:4
A,D,E,F,K,N,:3
A,D,E,F,M,N,:3
A,D,E,J,L,M,:4
A,D,E,J,L,N,:3
A,D,E,J,K,L,:4
A,D,E,J,K,M,:4
A,D,E,J,K,N,:3
A,D,E,J,M,N,:3
A,D,E,L,M,N,:3
A,D,E,K,L,M,:4
A,D,E,K,L,N,:3
A,D,E,K,M,N,:3
A,D,F,J,L,M,:4
A,D,F,J,L,N,:3
A,D,F,J,K,L,:4
A,D,F,J,K,M,:4
A,D,F,J,K,N,:3
A,D,F,J,M,N,:3
A,D,F,L,M,N,:3
A,D,F,K,L,M,:4
A,D,F,K,L,N,:3
A,D,F,K,M,N,:3
A,D,J,L,M,N,:3
A,D,J,K,L,M,:4
A,D,J,K,L,N,:3
A,D,J,K,M,N,:3
A,D,K,L,M,N,:3
A,E,F,J,L,M,:4
A,E,F,J,L,N,:3
A,E,F,J,K,L,:4
A,E,F,J,K,M,:4
A,E,F,J,K,N,:3
A,E,F,J,M,N,:3
A,E,F,L,M,N,:3
A,E,F,K,L,M,:4
A,E,F,K,L,N,:3
A,E,F,K,M,N,:3
A,E,J,L,M,N,:3
A,E,J,K,L,M,:4
A,E,J,K,L,N,:3
A,E,J,K,M,N,:3
A,E,K,L,M,N,:3
A,F,J,L,M,N,:3
A,F,J,K,L,M,:4
A,F,J,K,L,N,:3
A,F,J,K,M,N,:3
A,F,K,L,M,N,:3
A,J,K,L,M,N,:3
B,C,D,E,F,J,:4
B,C,D,E,F,L,:4
B,C,D,E,F,K,:4
B,C,D,E,F,M,:4
B,C,D,E,F,N,:3
B,C,D,E,J,L,:4
B,C,D,E,J,K,:4
B,C,D,E,J,M,:4
B,C,D,E,J,N,:3
B,C,D,E,L,M,:4
B,C,D,E,L,N,:3
B,C,D,E,K,L,:4
B,C,D,E,K,M,:4
B,C,D,E,K,N,:3
B,C,D,E,M,N,:3
B,C,D,F,J,L,:4
B,C,D,F,J,K,:4
B,C,D,F,J,M,:4
B,C,D,F,J,N,:3
B,C,D,F,L,M,:4
B,C,D,F,L,N,:3
B,C,D,F,K,L,:4
B,C,D,F,K,M,:4
B,C,D,F,K,N,:3
B,C,D,F,M,N,:3
B,C,D,J,L,M,:4
B,C,D,J,L,N,:3
B,C,D,J,K,L,:4
B,C,D,J,K,M,:4
B,C,D,J,K,N,:3
B,C,D,J,M,N,:3
B,C,D,L,M,N,:3
B,C,D,K,L,M,:4
B,C,D,K,L,N,:3
B,C,D,K,M,N,:3
B,C,E,F,J,L,:4
B,C,E,F,J,K,:4
B,C,E,F,J,M,:4
B,C,E,F,J,N,:3
B,C,E,F,L,M,:4
B,C,E,F,L,N,:3
B,C,E,F,K,L,:4
B,C,E,F,K,M,:4
B,C,E,F,K,N,:3
B,C,E,F,M,N,:3
B,C,E,J,L,M,:4
B,C,E,J,L,N,:3
B,C,E,J,K,L,:4
B,C,E,J,K,M,:4
B,C,E,J,K,N,:3
B,C,E,J,M,N,:3
B,C,E,L,M,N,:3
B,C,E,K,L,M,:4
B,C,E,K,L,N,:3
B,C,E,K,M,N,:3
B,C,F,J,L,M,:4
B,C,F,J,L,N,:3
B,C,F,J,K,L,:4
B,C,F,J,K,M,:4
B,C,F,J,K,N,:3
B,C,F,J,M,N,:3
B,C,F,L,M,N,:3
B,C,F,K,L,M,:4
B,C,F,K,L,N,:3
B,C,F,K,M,N,:3
B,C,J,L,M,N,:3
B,C,J,K,L,M,:4
B,C,J,K,L,N,:3
B,C,J,K,M,N,:3
B,C,K,L,M,N,:3
B,D,E,F,J,L,:4
B,D,E,F,J,K,:4
B,D,E,F,J,M,:4
B,D,E,F,J,N,:3
B,D,E,F,L,M,:4
B,D,E,F,L,N,:3
B,D,E,F,K,L,:4
B,D,E,F,K,M,:4
B,D,E,F,K,N,:3
B,D,E,F,M,N,:3
B,D,E,J,L,M,:4
B,D,E,J,L,N,:3
B,D,E,J,K,L,:4
B,D,E,J,K,M,:4
B,D,E,J,K,N,:3
B,D,E,J,M,N,:3
B,D,E,L,M,N,:3
B,D,E,K,L,M,:4
B,D,E,K,L,N,:3
B,D,E,K,M,N,:3
B,D,F,J,L,M,:4
B,D,F,J,L,N,:3
B,D,F,J,K,L,:4
B,D,F,J,K,M,:4
B,D,F,J,K,N,:3
B,D,F,J,M,N,:3
B,D,F,L,M,N,:3
B,D,F,K,L,M,:4
B,D,F,K,L,N,:3
B,D,F,K,M,N,:3
B,D,J,L,M,N,:3
B,D,J,K,L,M,:4
B,D,J,K,L,N,:3
B,D,J,K,M,N,:3
B,D,K,L,M,N,:3
B,E,F,J,L,M,:4
B,E,F,J,L,N,:3
B,E,F,J,K,L,:4
B,E,F,J,K,M,:4
B,E,F,J,K,N,:3
B,E,F,J,M,N,:3
B,E,F,L,M,N,:3
B,E,F,K,L,M,:4
B,E,F,K,L,N,:3
B,E,F,K,M,N,:3
B,E,J,L,M,N,:3
B,E,J,K,L,M,:4
B,E,J,K,L,N,:3
B,E,J,K,M,N,:3
B,E,K,L,M,N,:3
B,F,J,L,M,N,:3
B,F,J,K,L,M,:4
B,F,J,K,L,N,:3
B,F,J,K,M,N,:3
B,F,K,L,M,N,:3
B,J,K,L,M,N,:3
C,D,E,F,J,L,:4
C,D,E,F,J,K,:4
C,D,E,F,J,M,:4
C,D,E,F,J,N,:3
C,D,E,F,L,M,:4
C,D,E,F,L,N,:3
C,D,E,F,K,L,:4
C,D,E,F,K,M,:4
C,D,E,F,K,N,:3
C,D,E,F,M,N,:3
C,D,E,J,L,M,:4
C,D,E,J,L,N,:3
C,D,E,J,K,L,:4
C,D,E,J,K,M,:4
C,D,E,J,K,N,:3
C,D,E,J,M,N,:3
C,D,E,L,M,N,:3
C,D,E,K,L,M,:4
C,D,E,K,L,N,:3
C,D,E,K,M,N,:3
C,D,F,J,L,M,:4
C,D,F,J,L,N,:3
C,D,F,J,K,L,:4
C,D,F,J,K,M,:4
C,D,F,J,K,N,:3
C,D,F,J,M,N,:3
C,D,F,L,M,N,:3
C,D,F,K,L,M,:4
C,D,F,K,L,N,:3
C,D,F,K,M,N,:3
C,D,J,L,M,N,:3
C,D,J,K,L,M,:4
C,D,J,K,L,N,:3
C,D,J,K,M,N,:3
C,D,K,L,M,N,:3
C,E,F,J,L,M,:4
C,E,F,J,L,N,:3
C,E,F,J,K,L,:4
C,E,F,J,K,M,:4
C,E,F,J,K,N,:3
C,E,F,J,M,N,:3
C,E,F,L,M,N,:3
C,E,F,K,L,M,:4
C,E,F,K,L,N,:3
C,E,F,K,M,N,:3
C,E,J,L,M,N,:3
C,E,J,K,L,M,:4
C,E,J,K,L,N,:3
C,E,J,K,M,N,:3
C,E,K,L,M,N,:3
C,F,J,L,M,N,:3
C,F,J,K,L,M,:4
C,F,J,K,L,N,:3
C,F,J,K,M,N,:3
C,F,K,L,M,N,:3
C,J,K,L,M,N,:3
D,E,F,J,L,M,:4
D,E,F,J,L,N,:3
D,E,F,J,K,L,:4
D,E,F,J,K,M,:4
D,E,F,J,K,N,:3
D,E,F,J,M,N,:3
D,E,F,L,M,N,:3
D,E,F,K,L,M,:4
D,E,F,K,L,N,:3
D,E,F,K,M,N,:3
D,E,J,L,M,N,:3
D,E,J,K,L,M,:4
D,E,J,K,L,N,:3
D,E,J,K,M,N,:3
D,E,K,L,M,N,:3
D,F,J,L,M,N,:3
D,F,J,K,L,M,:4
D,F,J,K,L,N,:3
D,F,J,K,M,N,:3
D,F,K,L,M,N,:3
D,J,K,L,M,N,:3
E,F,J,L,M,N,:3
E,F,J,K,L,M,:4
E,F,J,K,L,N,:3
E,F,J,K,M,N,:3
E,F,K,L,M,N,:3
E,J,K,L,M,N,:3
F,J,K,L,M,N,:3
A,B,C,D,E,I,:2
A,B,C,D,F,I,:2
A,B,C,E,F,I,:2
A,B,D,E,F,I,:2
A,C,D,E,F,I,:2
B,C,D,E,F,I,:2
A,B,C,D,I,J,:2
A,B,C,D,I,L,:2
A,B,C,D,I,K,:2
A,B,C,D,I,M,:2
A,B,C,D,I,N,:2
A,B,C,E,I,J,:2
A,B,C,E,I,L,:2
A,B,C,E,I,K,:2
A,B,C,E,I,M,:2
A,B,C,E,I,N,:2
A,B,C,F,I,J,:2
A,B,C,F,I,L,:2
A,B,C,F,I,K,:2
A,B,C,F,I,M,:2
A,B,C,F,I,N,:2
A,B,D,E,I,J,:2
A,B,D,E,I,L,:2
A,B,D,E,I,K,:2
A,B,D,E,I,M,:2
A,B,D,E,I,N,:2
A,B,D,F,I,J,:2
A,B,D,F,I,L,:2
A,B,D,F,I,K,:2
A,B,D,F,I,M,:2
A,B,D,F,I,N,:2
A,B,E,F,I,J,:2
A,B,E,F,I,L,:2
A,B,E,F,I,K,:2
A,B,E,F,I,M,:2
A,B,E,F,I,N,:2
A,C,D,E,I,J,:2
A,C,D,E,I,L,:2
A,C,D,E,I,K,:2
A,C,D,E,I,M,:2
A,C,D,E,I,N,:2
A,C,D,F,I,J,:2
A,C,D,F,I,L,:2
A,C,D,F,I,K,:2
A,C,D,F,I,M,:2
A,C,D,F,I,N,:2
A,C,E,F,I,J,:2
A,C,E,F,I,L,:2
A,C,E,F,I,K,:2
A,C,E,F,I,M,:2
A,C,E,F,I,N,:2
A,D,E,F,I,J,:2
A,D,E,F,I,L,:2
A,D,E,F,I,K,:2
A,D,E,F,I,M,:2
A,D,E,F,I,N,:2
B,C,D,E,I,J,:2
B,C,D,E,I,L,:2
B,C,D,E,I,K,:2
B,C,D,E,I,M,:2
B,C,D,E,I,N,:2
B,C,D,F,I,J,:2
B,C,D,F,I,L,:2
B,C,D,F,I,K,:2
B,C,D,F,I,M,:2
B,C,D,F,I,N,:2
B,C,E,F,I,J,:2
B,C,E,F,I,L,:2
B,C,E,F,I,K,:2
B,C,E,F,I,M,:2
B,C,E,F,I,N,:2
B,D,E,F,I,J,:2
B,D,E,F,I,L,:2
B,D,E,F,I,K,:2
B,D,E,F,I,M,:2
B,D,E,F,I,N,:2
C,D,E,F,I,J,:2
C,D,E,F,I,L,:2
C,D,E,F,I,K,:2
C,D,E,F,I,M,:2
C,D,E,F,I,N,:2
A,B,C,I,J,L,:2
A,B,C,I,J,K,:2
A,B,C,I,J,M,:2
A,B,C,I,J,N,:2
A,B,C,I,L,M,:2
A,B,C,I,L,N,:2
A,B,C,I,K,L,:2
A,B,C,I,K,M,:2
A,B,C,I,K,N,:2
A,B,C,I,M,N,:2
A,B,D,I,J,L,:2
A,B,D,I,J,K,:2
A,B,D,I,J,M,:2
A,B,D,I,J,N,:2
A,B,D,I,L,M,:2
A,B,D,I,L,N,:2
A,B,D,I,K,L,:2
A,B,D,I,K,M,:2
A,B,D,I,K,N,:2
A,B,D,I,M,N,:2
A,B,E,I,J,L,:2
A,B,E,I,J,K,:2
A,B,E,I,J,M,:2
A,B,E,I,J,N,:2
A,B,E,I,L,M,:2
A,B,E,I,L,N,:2
A,B,E,I,K,L,:2
A,B,E,I,K,M,:2
A,B,E,I,K,N,:2
A,B,E,I,M,N,:2
A,B,F,I,J,L,:2
A,B,F,I,J,K,:2
A,B,F,I,J,M,:2
A,B,F,I,J,N,:2
A,B,F,I,L,M,:2
A,B,F,I,L,N,:2
A,B,F,I,K,L,:2
A,B,F,I,K,M,:2
A,B,F,I,K,N,:2
A,B,F,I,M,N,:2
A,C,D,I,J,L,:2
A,C,D,I,J,K,:2
A,C,D,I,J,M,:2
A,C,D,I,J,N,:2
A,C,D,I,L,M,:2
A,C,D,I,L,N,:2
A,C,D,I,K,L,:2
A,C,D,I,K,M,:2
A,C,D,I,K,N,:2
A,C,D,I,M,N,:2
A,C,E,I,J,L,:2
A,C,E,I,J,K,:2
A,C,E,I,J,M,:2
A,C,E,I,J,N,:2
A,C,E,I,L,M,:2
A,C,E,I,L,N,:2
A,C,E,I,K,L,:2
A,C,E,I,K,M,:2
A,C,E,I,K,N,:2
A,C,E,I,M,N,:2
A,C,F,I,J,L,:2
A,C,F,I,J,K,:2
A,C,F,I,J,M,:2
A,C,F,I,J,N,:2
A,C,F,I,L,M,:2
A,C,F,I,L,N,:2
A,C,F,I,K,L,:2
A,C,F,I,K,M,:2
A,C,F,I,K,N,:2
A,C,F,I,M,N,:2
A,D,E,I,J,L,:2
A,D,E,I,J,K,:2
A,D,E,I,J,M,:2
A,D,E,I,J,N,:2
A,D,E,I,L,M,:2
A,D,E,I,L,N,:2
A,D,E,I,K,L,:2
A,D,E,I,K,M,:2
A,D,E,I,K,N,:2
A,D,E,I,M,N,:2
A,D,F,I,J,L,:2
A,D,F,I,J,K,:2
A,D,F,I,J,M,:2
A,D,F,I,J,N,:2
A,D,F,I,L,M,:2
A,D,F,I,L,N,:2
